,EMI,ROI,EligibleLoanAmount
1961,1513.575,0.087674482,40500
1963,2232.75,0.255675475,16632
1965,1478.9942,0.224806202,19082.1
1966,1073.8926,0.096983926,8700.000001
1969,497.8,0.19929538,12600
1973,221.9,0.136814847,8064
1974,39.819256,0.232658072,9000
1976,317.51304,0.170055606,27000
1977,204.75,0.120105587,12407.1
1978,350,0.065420561,27000
1979,491.015,0.259259259,8700.000001
1980,1349.359652,0.21253642,13500
1982,499.49334,0.142734676,9185.100001
1987,1079.6,0.21253642,22500
1988,286.00286,0.125109361,9690.000001
1997,772.2,0.204708128,10800
1999,682.5,0.163179916,12300
2000,566.9979,0.173553719,19500
2002,487.4976,0.152542373,10800
2006,152.231952,0.212474405,27364.8
2007,1560,0.115044248,10800
2008,681.702005,0.167013744,17841
2009,1450,0.126637555,9000
2011,470.25,0.094612947,9000
2014,1371.603429,0.255342915,13500
2016,2608.5,0.258050156,23328
2018,560.52495,0.122422115,10500
2022,737.37153,0.147848317,21105
2024,4007.9264,0.137931034,27480
2025,70.208135,0.22690375,10500
2027,210,0.065420561,18900
2030,381.5,0.098286745,11550
2035,145.8,0.067946687,22500
2036,314.9253,0.082568807,13238.4
2037,1999.2,0.199935995,22500
2038,2148,0.17681923,17400
2039,309.9969,0.236641221,5760
2040,84,0.077490775,12238.8
2044,240.292791,0.0741598,11550
2046,2722.6815,0.153618282,15000
2049,587.5,0.105145414,14634
2050,35.3566,0.145299145,3600
2051,1244.998755,0.110715874,14700
2053,892.5,0.095022624,11700
2054,1491.864221,0.122730064,12600
2055,1279.6,0.242366846,16770.6
2057,442,0.08122014,17700
2060,686,0.215317012,25983.3
2065,725.168984,0.103460642,11400
2066,1349.5,0.21253642,11100
2067,124.722168,0.213341724,8700.000001
2068,336.727053,0.24110192,8568
2072,1050,0.173553719,28950
2074,1250.8,0.23821132,22500
2075,63.6428,0.206349206,22962
2076,634.6688,0.137931034,7200
2077,1279.462443,0.242366846,30000
2079,364.8,0.102333932,15600
2080,67.659376,0.10865496,21652.8
2085,88.3184,0.253731343,18900
2088,635.396823,0.24110192,21000
2091,1400,0.166666667,30000
2098,394.29424,0.124343257,7728.000001
2100,195,0.115044248,1800
2103,1450,0.224806202,15822.6
2105,314.9766,0.212598425,18000
2106,1044.348,0.258160237,18000
2107,11.039749,0.242366846,10200
2108,110.15055,0.122036874,24000
2111,838.582359,0.121959786,12540
2112,539.099401,0.056514766,36150
2113,2100.0014,0.122807018,30000
2116,75,0.069767442,66000
2117,1514.998485,0.131567521,19500
2120,611.30079,0.127018769,9299.999999
2121,222.9,0.129374891,13621.2
2125,1289.99742,0.20508744,10200
2127,849,0.07825606,21600
2129,90.625,0.067599068,9299.999999
2132,390.98436,0.084249084,4799.999999
2134,2330.996892,0.23710711,16080
2135,3127.5,0.172527927,52500
2136,866.805488,0.228930527,48300
2137,309.198454,0.133899186,7800.000001
2139,1039.5,0.161425577,14976
2145,1057.3115,0.259259259,47700
2146,55.6017,0.224806202,25500
2150,1250.803127,0.23821132,16603.8
2151,147.21278,0.125109361,10200
2152,2399.25,0.242366846,21600
2153,910,0.122807018,9000
2154,607.138,0.192245557,14700
2155,1255.49907,0.085086917,61500
2156,1270.8,0.24110192,34200
2159,800.485,0.14893617,19440
2160,118.021464,0.098205429,14778
2162,351.9824,0.149659864,12300
2165,307.8,0.07493062,15690
2167,64.216544,0.248346362,11610
2175,278.8128,0.173553719,23400
2177,359.773401,0.137856712,16500
2178,1020.0024,0.107142857,15024
2180,474.456195,0.152183128,9000
2184,513.744,0.166666667,12000
2185,350,0.259259259,5100.000001
2186,1237.501052,0.170950091,11461.2
2189,131.4432,0.173553719,11400
2190,2249.997,0.230769231,22500
2191,863.18804,0.125109361,21600
2193,38.596958,0.203123755,8399.999999
2195,2366.7,0.243570348,10500
2198,0,0.190873048,18000
2199,62.1702,0.224806202,6900.000001
2201,15.041195,0.130056546,11601
2204,605.625,0.191919192,18000
2208,1593,0.175189706,31500
2211,1819.3,0.206286213,14100
2215,1245,0.110715874,19010.7
2219,193.9,0.121651296,4320
2222,117.6153,0.224806202,10140
2234,930,0.085086917,16500
2235,653.2,0.124343257,11100
2237,562.5,0.111111111,15900
2238,2726.5,0.222999223,14400
2239,178.49643,0.151463725,12000
2240,2100,0.122807018,18000
2241,297.15,0.07825606,13500
2244,1374.45,0.199935995,14400
2245,551.2563,0.136069114,25800
2246,310.962553,0.206286213,12000
2247,266.851344,0.211791598,22500
2250,200,0.074074074,15000
2252,2362.4136,0.118942731,30600
2253,541.573659,0.24110192,10500
2254,51.2778,0.224806202,3600
2257,0,0.216239517,16500
2258,1279.6,0.242366846,24000
2259,11.3505,0.259259259,4682.999999
2260,1148.353044,0.236582945,12000
2262,103.7939,0.224806202,20400
2263,60.672234,0.242366846,780.0000012
2265,42.71454,0.129299086,35934
2266,215,0.097065463,7499.999999
2268,539.7,0.152470548,12000
2270,1549.5,0.236582945,9600.000001
2271,86.5,0.079613438,45000
2272,1020,0.078341014,14400
2275,996.797508,0.199487672,10500
2276,689.9977,0.103139013,12000
2278,84,0.065420561,25500
2279,2598.2695,0.224806202,12743.1
2280,407.483188,0.188575138,28800
2281,0,0.250374813,5491.199999
2282,534.4345,0.173212071,8700.000001
2284,3219,0.181669394,24300
2286,1435.698535,0.127780201,15600
2294,420,0.259259259,13350
2295,1124.4,0.157823817,10800
2297,488.3136,0.224806202,1350
2299,2001.75,0.210671718,66780
2307,480.0032,0.137931034,33000
2309,1321.6,0.248346362,24000
2317,342.98,0.134873259,8100
2319,337.49775,0.101123596,49050
2320,197.38,0.064983637,22500
2321,448.6495,0.130056546,10800
2323,1635,0.214145383,29400
2324,825,0.215686275,18000
2327,3073.5,0.170055606,12300
2328,280.5,0.099099099,6900.000001
2329,311.542475,0.106744082,30000
2332,264.618684,0.24110192,14400
2334,44.34948,0.201277955,9983.999999
2335,1050.0035,0.259259259,48000
2337,418.75,0.143468951,8399.999999
2339,1691.101726,0.206286213,39719.7
2341,596.00149,0.129677981,11400
2344,125.6,0.059089198,28500
2345,235.502355,0.190611089,9749.999999
2347,445,0.081726354,12000
2348,170.5321,0.145299145,8385.000001
2351,583.533993,0.199935995,17275.2
2352,3222,0.17681923,54000
2353,498.096,0.137931034,16800
2365,619.9969,0.236641221,15600
2367,28.564008,0.22039448,45000
2371,244.8,0.109052031,25500
2372,2599,0.206286213,12000
2374,833.43877,0.112688554,19500
2376,666.7111,0.099991,15300
2381,1321.6,0.248346362,15300
2383,346.5,0.090081893,11760
2385,718.6018,0.189955448,12000
2387,450.192,0.069767442,16159.8
2389,251.98448,0.203314213,10800
2390,1727.6,0.197946744,12900
2392,1714.74275,0.255398362,9900
2393,190.059571,0.211791598,8893.8
2397,487,0.08875524,39000
2400,570,0.086757991,34500
2401,2099.9979,0.173553719,13980
2402,944.55,0.173485412,11160
2403,460,0.084249084,14400
2409,337.535595,0.162128194,10500
2413,2324.246901,0.236582945,27600
2415,1096.9322,0.122807018,4799.999999
2416,423.20628,0.206978588,8250.000001
2417,601.8318,0.103139013,15300
2419,714.99857,0.125109361,5760
2422,310.53864,0.084249084,18870
2423,962.5,0.215686275,15600
2424,3859.5,0.204644874,31500
2429,2484,0.142072752,25200
2431,1189.3,0.145226088,28200
2433,944.55,0.173485412,9900
2434,461.70135,0.141630901,11340
2436,340.0034,0.145299145,30781.5
2443,447.499105,0.082147774,27000
2446,679.6,0.145226088,9886.5
2447,1750,0.259259259,11343.6
2449,297.657918,0.238617329,3480.000001
2450,939.32303,0.258710156,15000
2451,719.55,0.137856712,13080
2453,379.798101,0.159593243,12915
2454,524.37,0.137112779,8478
2457,750.6189,0.139414802,15300
2463,522.850464,0.14339558,9000
2464,300,0.230769231,14250
2465,175,0.065420561,21030
2468,105.2976,0.137931034,11400
2469,2276.371106,0.099828968,22500
2471,206.555581,0.093628206,24000
2473,800.0008,0.074074074,18000
2475,193.7,0.129677981,3300.000001
2476,660,0.141630901,10500
2477,1753.011436,0.120028159,20400
2478,2097.8,0.197946744,18000
2481,93.25063,0.192897498,14987.4
2482,1444.15,0.145226088,13500
2484,100.033141,0.143762308,16960.2
2485,792,0.149659864,951.0000012
2486,1083.95,0.236466366,7200
2488,406.75,0.139932915,9000
2490,193.84731,0.206978588,23400
2491,139.9958,0.065420561,9600.000001
2492,779.7,0.206286213,9389.999999
2497,617.257902,0.193483345,9000
2499,2230.504461,0.129450683,93000
2500,155.4371,0.224806202,7920
2501,587.65,0.143762308,7800.000001
2502,1039.6,0.206286213,7800.000001
2504,39.5199,0.222999223,6300
2505,164,0.075785582,27000
2509,2239.3,0.242366846,11100
2511,1100,0.215686275,23400
2513,699.9965,0.259259259,7499.999999
2514,699.498601,0.122730064,12000
2516,279,0.134199134,17250
2518,288.75,0.076212471,19200
2521,211.299,0.180327869,7710.3
2524,3745.29608,0.160369437,81000
2525,648.108,0.097472924,19500
2528,196.05138,0.157965645,8100
2533,821.602908,0.23710711,11400
2535,79.8405,0.134199134,7499.999999
2537,86.78616,0.177293295,12430.8
2541,927.5,0.209486166,18300
2543,420,0.090909091,30000
2544,259.894744,0.204201814,13200
2551,662.4,0.084249084,14400
2552,2719.5,0.099909991,13530
2553,153.903411,0.24110192,10800
2554,240.860178,0.128084401,34500
2555,105,0.065420561,24000
2556,327.501,0.090909091,19800
2561,879.597801,0.180260677,31200
2562,1889.3,0.21253642,17100
2565,1593.747875,0.175257732,12000
2567,406.967183,0.242366846,6015.6
2569,1552.5,0.118942731,15000
2570,224.55,0.13020788,20400
2574,857.5,0.255398362,16110
2576,215,0.176954733,9600.000001
2584,310.0062,0.134199134,9600.000001
2587,700.0035,0.259259259,12000
2588,519.6,0.114965926,7470
2589,747.5,0.103139013,10944.9
2590,787.4965,0.259259259,17100
2591,1582.5,0.095431931,66000
2593,1064.86,0.12579771,15678.6
2595,121.0704,0.074074074,14760
2596,366.0312,0.103139013,10500
2599,144.98325,0.183673469,21600
2600,276.24486,0.236582945,4500
2601,367.567,0.066293184,21000
2602,1157.00356,0.151103565,16930.8
2607,1159.6,0.224746104,12000
2612,894.282412,0.143762308,37500
2614,481.429872,0.24110192,15300
2615,3830,0.160721779,27000
2618,754.52376,0.170055606,15000
2620,1321.6,0.248346362,23100
2622,302.8003,0.099099099,15150
2623,121.8232,0.224806202,24000
2624,192.392,0.166666667,15600
2627,704.202,0.130434783,24600
2631,193.3075,0.2,14340
2632,686.4216,0.193548387,11550
2633,249.75,0.090826439,18600
2636,988.13148,0.123882951,58500
2637,794.25,0.24110192,29055
2638,22.003902,0.24110192,24000
2639,719.6,0.152470548,24000
2640,322.561568,0.242366846,15000
2641,3538,0.150310137,19500
2643,156.109023,0.132170442,12683.7
2645,226.4755,0.224806202,13500
2647,147,0.068467629,10800
2649,322.77744,0.177631579,7499.999999
2650,289.8567,0.122036874,9000
2653,1079.6,0.21253642,2796.900001
2658,525,0.130434783,3600
2659,605.625,0.191919192,6000.000001
2661,342,0.102333932,12900
2662,2431.997568,0.195624196,35863.2
2665,232.49845,0.134199134,10200
2666,219.9,0.180260677,8635.5
2668,481.5,0.096657633,12600
2673,3877.5,0.134274089,45000
2675,872.452885,0.148573861,749.9999988
2676,1143.5,0.186131684,16800
2677,1204,0.122807018,15000
2679,930,0.085086917,39000
2680,1255.0997,0.224806202,37500
2688,1251,0.172527927,22500
2690,876.6,0.08875524,21000
2692,1127.5,0.184006528,11856
2695,302.399136,0.079528719,11400
2703,1942.5,0.217221135,11160
2705,503.138313,0.24110192,15000
2706,319.7253,0.18699187,21600
2708,58.9976,0.224806202,9982.199999
2710,105.462,0.166666667,16174.2
2719,267.875,0.238095238,23250
2721,280,0.065420561,25911.6
2725,20.550362,0.234244582,29400
2726,1140.00114,0.102333932,25500
2728,216.896925,0.097880018,18609.9
2732,780,0.206349206,24900
2733,11.0817,0.082568807,39000
2734,1582.5,0.095431931,14100
2738,59.9988,0.056603774,7800.000001
2739,442,0.150237933,15000
2740,373.0511,0.23821132,30240
2741,3073.5,0.170055606,36000
2744,584.89535,0.061473487,31200
2745,246,0.075785582,10800
2748,2159.197301,0.21253642,12000
2749,92,0.084249084,5820.000001
2753,130.457236,0.217894572,16800
2754,127.502543,0.242366846,21000
2755,656.580332,0.21253642,11700
2759,824.001648,0.076127125,18000
2760,520.00104,0.094202899,10500
2763,1362.497275,0.214145383,24300
2765,134.212,0.224806202,13350
2766,231.3997,0.224806202,11400
2769,679.8776,0.145299145,3899.999999
2777,0,0.113396578,40500
2778,3235.7,0.19929538,16200
2779,1928,0.087924115,14400
2781,1149.9425,0.18699187,60000
2785,131.1618,0.122807018,6599.999999
2788,1454.390625,0.157894737,18000
2789,970.9,0.217159856,5699.999999
2791,332.572098,0.102495064,10800
2792,1173,0.190021059,31200
2797,1247.145422,0.11948578,27393
2798,1427.88945,0.196722628,18600
2799,151.5,0.131567521,9900
2801,460,0.084249084,23700
2806,150.183,0.130434783,6000.000001
2808,1539.3,0.180260677,25500
2810,2767.5,0.155761925,52500
2812,887.4,0.228275969,17700
2814,1050,0.259259259,7800.000001
2815,590,0.105545617,12000
2816,2115.65,0.19929538,12600
2819,73.1328,0.193548387,11310
2820,2860,0.115044248,26775
2821,840.0028,0.122807018,18000
2822,4162.2,0.165414789,14400
2824,850.8,0.175393749,40500
2825,182.1075,0.130434783,24600
2826,822.5,0.141262344,33000
2828,769.925,0.130056546,28500
2829,170,0.145299145,7800.000001
2834,2255.52749,0.101446671,42000
2837,337.5,0.118942731,39000
2838,1342.50537,0.151823579,5100.000001
2840,1150,0.103139013,7800.000001
2841,55.258398,0.228275969,9749.999999
2843,750,0.230769231,21300
2846,219.620192,0.168330007,30900
2849,1085,0.134199134,10800
2850,1372.197713,0.186131684,22500
2854,2339.1,0.206286213,7200
2856,144.2013,0.173485412,12000
2859,274.7605,0.259259259,9000
2860,785.6454,0.15682968,21000
2862,237.5,0.191919192,16776
2864,2870.998086,0.160651335,16500
2867,538.00269,0.211977935,9360
2868,0,0.234127288,9000
2869,161.14104,0.240121581,15510
2870,373.8,0.110794949,18600
2872,660,0.099099099,39000
2874,479.6,0.107063131,12130.5
2875,610.197,0.093299483,30000
2878,165.135875,0.175257732,6900.000001
2879,1034,0.09371035,25500
2880,130,0.115044248,11340
2883,0,0.21875,22500
2884,2204.3,0.239485892,14700
2885,1169.9987,0.115044248,12600
2886,152.900325,0.247271359,14400
2890,390.88224,0.223602484,16200
2892,270.23346,0.155761925,30900
2893,1085.82624,0.153259949,13432.8
2895,231.8212,0.206349206,9000
2900,18.3015,0.259259259,6599.999999
2902,170.3135,0.259259259,13500
2906,293.8,0.128084401,14040
2908,411.99897,0.093381686,9900
2912,1270.8,0.24110192,9000
2915,1337.695884,0.093299483,23572.2
2921,840.018,0.130434783,27464.4
2924,24.892175,0.161425577,6450.000001
2927,150,0.069767442,25500
2929,3874.5,0.222999223,6900.000001
2932,1566,0.238501371,11100
2934,899.5,0.152470548,8399.999999
2935,219.946685,0.114652501,8934.000001
2936,310.664,0.166666667,55950
2940,1896.1,0.118165785,13968.9
2941,188,0.085923218,13950
2943,33.617584,0.173485412,9000
2944,584.255,0.259259259,18000
2945,639,0.124343257,9000
2946,1567.5,0.141630901,12600
2947,434,0.134199134,10950
2951,886.488,0.166666667,30000
2953,737.5,0.227799228,43500
2957,1451.39823,0.150382328,6900.000001
2959,1024.99795,0.170124481,9000
2960,246.66019,0.162408912,9000
2961,318.252096,0.080206034,5400
2964,1230.5088,0.137931034,54000
2966,1267.8306,0.250374813,36000
2968,1249.497501,0.199935995,15600
2971,2523.5,0.204771372,10185
2973,870,0.224806202,24000
2974,371.9889,0.155761925,13500
2979,1819,0.15390473,16500
2980,1059.865892,0.08875524,48000
2982,337.025,0.093956691,17400
2986,104.25,0.064983637,4528.8
2987,426.115,0.111111111,39000
2990,3510,0.163179916,21450
2992,302.985,0.130434783,12369
2993,141.99858,0.124343257,12888
2996,345,0.18699187,7200
2997,1223.2,0.23418594,15900
2998,1050,0.095022624,18892.5
2999,1734,0.147775695,30000
3000,2667.998666,0.117698959,21125.4
3001,779.5,0.134873259,18000
3002,995,0.165971643,19500
3004,1050,0.08045977,60000
3005,1108.577055,0.128843976,13800
3008,1320.4215,0.130434783,67500
3011,1270.8,0.24110192,66000
3014,526.5,0.139414802,7499.999999
3015,190,0.159663866,8431.499999
3016,593.25,0.144933732,18000
3019,0,0.141630901,8100
3020,62.388282,0.131793714,15000
3023,940.224488,0.242366846,18000
3026,2631.197976,0.168330007,20400
3030,0,0.206349206,20787.6
3032,2520,0.173553719,15300
3036,278.667378,0.24110192,32274
3038,1899.9962,0.159663866,9900
3039,270.0018,0.152542373,12600
3045,1170.451425,0.176615891,39000
3046,150,0.056603774,21000
3051,240.012,0.193548387,7409.999999
3057,530,0.116997792,17490
3058,1439.8721,0.123191583,19950
3060,255.2,0.137559293,7215.000001
3066,67.6085,0.18699187,3760.499999
3068,126.92961,0.195688892,16500
3070,324.26837,0.208547685,6239.999999
3073,68,0.063670412,21000
3080,165.6,0.084249084,7743.6
3083,214.798926,0.096983926,15418.5
3084,1619.4,0.21253642,16200
3086,449.982,0.130434783,3150
3087,45.634848,0.248346362,7200
3092,294.40092,0.084249084,18000
3093,1331.2,0.14266118,15000
3094,167.401395,0.122422115,7200
3095,117.99174,0.055712937,19500
3096,347.3778,0.204771372,5540.4
3098,1270.796823,0.24110192,17100
3099,171.84339,0.177022467,12300
3101,1240,0.110320285,15429.3
3102,37.85184,0.094202899,45000
3103,720,0.107142857,19154.4
3107,300,0.090909091,4200.000001
3108,512.674128,0.175189706,14830.2
3111,3442.502754,0.215932257,17400
3112,64.079305,0.19929538,13500
3113,3568.3,0.173485412,9000
3115,384.9978,0.099099099,13500
3116,2264.77674,0.175801533,10155.6
3117,1349.5,0.21253642,21600
3119,980,0.21875,12900
3120,273.31544,0.155405405,7779.899999
3123,73.682245,0.080121424,19500
3125,430.221161,0.19929538,8862.000001
3129,973,0.122036874,19200
3138,101.166,0.130434783,17400
3139,2640,0.180327869,8136.9
3140,0,0.078765546,13800
3142,139.898601,0.122730064,12000
3143,1084.8,0.213341724,18600
3144,1350.1572,0.167360533,19500
3145,255.8,0.113396578,5455.8
3146,1119.65,0.242366846,9600.000001
3147,2097.5,0.077405665,63000
3149,97.925235,0.144933732,39000
3155,1350,0.230769231,15600
3158,154.9969,0.134199134,9796.799999
3160,2096.391571,0.21253642,13500
3163,1074.9699,0.097065463,29016.3
3166,12.643652,0.117698959,8700.000001
3171,2880,0.242424242,13140
3173,36.8989,0.18699187,20250
3174,418.01333,0.242366846,569.9999988
3175,609.56,0.178779667,21600
3181,369.15126,0.154691462,23400
3183,584.501169,0.104664697,7800.000001
3186,1214.4,0.168330007,21900
3188,454.65,0.114965926,21975
3190,1642.5,0.098693105,21900
3191,1144,0.26335175,21900
3192,364.25,0.190283401,12900
3193,1225,0.259259259,2700
3195,1113.75,0.129299086,18000
3196,13.239128,0.248346362,8399.999999
3200,424.5,0.07825606,39000
3201,2199,0.180260677,12900
3203,184.984278,0.180260677,14382
3206,137.36204,0.240121581,10200
3207,3788,0.159239953,12000
3208,578,0.126256007,1199.999999
3209,435.496786,0.230710055,11095.2
3210,524.52386,0.124343257,9000
3212,953.1,0.24110192,15600
3214,138,0.103139013,12000
3215,480,0.193548387,18000
3216,1084.8,0.213341724,9600.000001
3217,372.500745,0.069334574,36000
3219,644,0.084249084,22500
3220,1255.5,0.200703381,21000
3229,1000,0.090909091,25500
3231,223.965,0.259259259,17100
3233,199.00597,0.165971643,10500
3234,690,0.18699187,19200
3235,980.0035,0.259259259,19500
3236,1270.803177,0.24110192,24000
3238,353.6,0.150237933,7200
3240,929.7,0.236582945,15000
3242,649.75,0.206286213,20100
3243,0,0.176954733,6000.000001
3248,1689.35,0.206286213,7499.999999
3249,632.477046,0.206286213,34800
3250,44.2376,0.180327869,21000
3251,761.2521,0.159663866,60000
3256,95,0.086757991,5249.999999
