,LoanStatus
66310,1
66312,1
66315,1
66319,0
66321,0
66326,1
66327,1
66329,1
66332,0
66333,1
66337,1
66339,1
66344,1
66345,0
66351,1
66352,1
66353,1
66356,1
66359,0
66360,1
66362,1
66364,1
66365,1
66367,1
66368,0
66369,1
66370,1
66371,1
66372,1
66373,1
66376,1
66377,1
66379,1
66381,0
66383,1
66384,1
66385,1
66392,1
66393,1
66394,1
66395,0
66396,1
66397,1
66398,1
66399,1
66400,1
66401,1
66402,0
66403,1
66404,1
66405,1
66406,1
66407,1
66410,0
66411,1
66414,0
66421,1
66424,1
66426,1
66428,1
66429,1
66430,1
66432,1
66434,1
66436,0
66437,1
66438,1
66439,1
66440,1
66441,1
66443,1
66444,1
66445,1
66449,1
66452,0
66454,0
66462,0
66465,1
66469,1
66471,1
66473,1
66474,1
66476,1
66479,1
66482,1
66484,1
66485,0
66487,1
66488,1
66489,1
66490,1
66492,0
66494,1
66495,1
66496,1
66498,1
66499,1
66500,1
66505,0
66514,1
66515,1
66517,1
66518,1
66519,1
66523,0
66524,1
66527,1
66528,1
66530,1
66534,1
66535,0
66539,1
66542,0
66544,0
66545,0
66546,1
66549,0
66551,0
66559,1
66561,1
66564,1
66565,1
66566,1
66567,0
66569,1
66570,1
66574,0
66575,1
66576,0
66577,1
66578,1
66579,1
66580,0
66583,1
66585,1
66586,1
66587,1
66589,0
66591,1
66595,1
66596,1
66600,1
66602,1
66604,0
66608,1
66609,1
66610,1
66611,1
66616,1
66618,1
66619,1
66620,0
66621,1
66627,0
66628,0
66629,0
66631,1
66636,1
66642,1
66646,1
66647,1
66650,1
66654,1
66656,0
66659,1
66660,1
66661,1
66666,1
66668,1
66671,1
66673,1
66676,1
66677,1
66684,1
66685,0
66687,1
66688,1
66689,1
66690,1
66693,1
66695,0
66696,1
66699,1
66700,0
66701,1
66703,1
66705,1
66706,1
66710,1
66713,1
66714,1
66715,1
66717,0
66721,1
66722,1
66724,1
66726,0
66727,1
66728,1
66729,1
66730,0
66731,1
66734,1
66735,1
66736,1
66738,0
66742,0
66743,0
66745,1
66746,1
66747,1
66751,1
66754,1
66755,1
66756,1
66760,1
66761,1
66763,1
66764,0
66766,1
66767,0
66768,0
66769,1
66770,0
66774,0
66775,0
66778,1
66779,1
66781,0
66782,1
66783,1
66784,1
66785,1
66788,0
66790,0
66793,1
66794,1
66795,1
66797,1
66798,1
66799,0
66801,0
66808,1
66809,0
66810,0
66812,0
66814,1
66815,1
66816,0
66817,1
66818,1
66819,0
66820,1
66822,0
66825,1
66826,1
66829,0
66831,1
66832,1
66833,1
66837,1
66838,1
66839,1
66840,1
66841,0
66843,0
66845,1
66848,1
66849,0
66850,1
66851,0
66852,1
66853,0
66854,1
66856,1
66857,0
66858,1
66860,1
66861,1
66862,1
66866,1
66867,1
66869,1
66870,0
66871,1
66877,1
66884,1
66885,0
66889,0
66895,0
66896,1
66898,1
66899,1
66900,1
66901,1
66903,1
66904,1
66905,1
66906,0
66907,1
66908,1
66909,0
66910,1
66911,1
66920,1
66922,1
66925,0
66930,0
66932,1
66936,0
66937,1
66939,1
66941,1
66942,1
66944,0
66945,1
66946,1
66950,1
66952,1
66953,1
66955,0
66959,1
66961,1
66963,1
66965,0
66967,1
66968,1
66971,1
66973,1
66975,1
66976,1
66978,1
66979,1
66980,0
66981,1
66982,0
66987,1
66991,1
66997,1
66999,0
67000,0
67001,1
67003,1
67006,0
67012,1
67015,1
67016,0
67019,1
67021,0
67022,1
67023,1
67024,0
67026,0
67027,0
67028,1
67030,1
67032,1
67033,1
67034,0
67035,1
67039,1
67044,1
67046,1
67049,0
67053,0
67054,0
67055,0
67057,1
67060,1
67065,1
67067,0
67070,1
67071,0
67076,1
67077,1
67084,1
67085,0
67086,1
67087,1
67089,1
67090,0
67094,1
67095,1
67096,0
67097,0
67098,0
67099,0
67100,0
67102,1
67104,1
67106,1
67108,0
67109,1
67115,0
67117,1
67120,1
67122,1
67126,1
67128,1
67129,0
67130,1
67132,0
67133,0
67136,1
67137,1
67138,1
67140,1
67142,1
67143,1
67145,0
67150,0
67153,0
67154,1
67155,0
67156,0
67157,1
67163,1
67164,1
67166,1
67167,0
67168,0
67170,1
67173,0
67174,1
67175,0
67176,1
67177,1
67179,1
67181,0
67182,1
67184,1
67189,1
67190,1
67193,1
67194,0
67195,1
67197,1
67198,1
67201,0
67202,1
67203,1
67204,1
67205,1
67206,0
67207,1
67209,1
67212,1
67213,0
67214,1
67216,1
67218,0
67220,1
67221,1
67222,1
67224,1
67231,1
67232,0
67233,0
67234,1
67235,0
67236,0
67238,1
67239,0
67240,1
67241,1
67243,0
67244,0
67246,1
67248,1
67249,1
67252,1
67253,1
67256,0
67257,1
67258,1
67259,0
67263,0
67264,1
67265,1
67267,1
67269,0
67271,1
67273,1
67276,1
67280,1
67283,0
67287,0
67290,1
67294,1
67297,0
67299,1
67304,1
67305,1
67307,1
67308,1
67311,0
67312,0
67315,1
67316,1
67317,1
67318,0
67319,1
67320,1
67324,1
67325,1
67327,0
67330,1
67331,1
67332,1
67334,1
67336,1
67342,1
67344,1
67345,1
67346,0
67348,1
67354,1
67357,1
67358,1
67361,1
67362,1
67364,1
67365,1
67366,1
67368,1
67371,1
67373,1
67374,1
67375,1
67377,1
67378,0
67380,0
67382,1
67383,0
67384,1
67385,1
67386,1
67387,1
67390,1
67391,1
67398,0
67399,1
67401,1
67404,1
67405,1
67406,1
67407,1
67408,1
67409,0
67411,1
67412,1
67414,0
67415,0
67416,0
67417,0
67419,1
67421,1
67423,1
67424,0
67425,1
67426,1
67429,0
67430,0
67431,1
67434,1
67437,1
67438,0
67440,1
67442,1
67443,1
67449,1
67450,1
67451,0
67452,1
67455,1
67461,1
67463,1
67464,1
67465,1
67466,1
67467,1
67469,1
67472,1
67473,1
67474,1
67476,0
67477,0
67478,1
67479,1
67480,1
67481,1
67482,1
67483,1
67484,1
67485,1
67486,1
67487,0
67489,0
67493,0
67495,1
67496,1
67498,1
67499,1
67504,1
67505,1
67506,1
67507,1
67510,1
67512,0
67513,1
67517,1
67519,1
67521,1
67527,0
67533,0
67534,1
67537,1
67538,1
67539,0
67542,1
67545,1
67546,1
67547,1
67549,0
67550,1
67551,1
67552,1
67553,1
67556,1
67560,1
67563,0
67564,1
67567,1
67568,1
67569,1
67570,1
67572,1
67573,1
67574,1
67575,0
67576,1
67580,0
67584,1
67586,0
67588,1
67590,1
67591,1
67592,1
67594,0
67595,1
67597,1
67600,0
67601,1
67602,1
67603,1
67604,0
67606,1
67607,1
67609,1
67610,1
67611,0
67614,0
67615,1
67616,1
67618,0
67620,1
67622,1
67623,1
67624,1
67627,0
67630,1
67631,1
67633,0
67634,0
67636,1
67637,0
67640,1
67643,1
67644,0
67645,1
67647,1
67651,1
67652,1
67653,1
67659,1
67660,1
67661,0
67662,1
67665,1
67667,1
67669,1
67671,1
67676,1
67677,1
67679,1
67680,1
67681,1
67682,1
67684,1
67685,1
67686,1
67690,1
67691,0
67693,1
67696,1
67697,0
67699,1
67703,1
67704,1
67706,1
67709,0
67711,1
67712,0
67713,1
67714,1
67718,1
67720,0
67724,1
67726,0
67727,1
67731,1
67733,1
67734,0
67743,1
67744,0
67746,1
67748,0
67753,1
67757,0
67758,0
67762,1
67763,1
67767,1
67768,1
67769,1
67770,1
67773,1
67775,1
67777,0
67780,0
67782,1
67784,1
67785,1
67789,1
67792,1
67793,1
67795,1
67796,1
67799,0
67802,0
67803,1
67807,1
67811,0
67812,1
67814,1
67815,1
67816,1
67817,0
67818,1
67821,0
67822,1
67823,0
67826,1
67828,1
67829,1
67831,1
67832,1
67836,0
67838,0
67839,1
67840,1
67853,0
67854,1
67858,1
67862,1
67863,1
67864,1
67867,1
67872,1
67873,0
67874,1
67875,0
67877,1
67878,1
67879,1
67880,1
67882,1
67883,0
67885,0
67886,1
67888,0
67894,1
67897,1
67899,1
67900,1
67901,0
67902,1
67903,1
67904,1
67906,1
67907,1
67909,0
67910,0
67911,1
67915,1
67917,1
67920,1
67921,1
67922,1
67923,0
67924,1
67926,1
67928,1
67929,1
67930,0
67932,1
67933,1
67934,1
67936,1
67937,0
67938,1
67940,1
67944,1
67945,1
67949,1
67950,1
67951,1
67953,1
67954,0
67955,1
67956,1
67957,1
67959,1
67960,1
67964,1
67965,0
67966,1
67970,1
67971,0
67972,1
67974,1
67977,1
67978,0
67980,0
67981,1
67982,1
67983,0
67984,1
67990,1
67991,1
67993,1
67995,1
67996,0
67997,0
67999,1
68000,1
68003,1
68004,1
68007,0
68008,1
68009,1
68010,1
68012,1
68016,1
68019,1
68020,1
68024,1
68025,1
68029,1
68030,0
68032,1
68034,1
68035,0
68038,1
68041,1
68044,0
68045,1
68048,1
68049,1
68051,1
68052,1
68053,0
68055,1
68057,0
68059,1
68060,1
68062,1
68064,1
68067,1
68069,1
68070,0
68071,1
68072,0
68074,1
68081,1
68082,1
68086,1
68087,1
68089,1
68090,1
68091,1
68092,1
68093,1
68095,0
68097,0
68098,1
68100,1
68101,1
68102,0
68105,1
68107,1
68108,1
68110,1
68111,1
68114,1
68115,1
68117,0
68118,0
68119,0
68127,0
68129,0
68133,0
68134,1
68135,0
68137,0
68140,0
68141,1
68142,0
68143,1
68144,1
68149,0
68150,1
68151,1
68154,1
68155,1
68156,1
68158,1
68160,1
68161,1
68164,1
68168,1
68169,1
68170,1
68172,1
68173,0
68176,1
68177,0
68178,1
68181,1
68182,1
68183,1
68184,1
68187,1
68192,0
68194,0
68195,1
68197,1
68198,1
68199,1
68200,0
68201,1
68205,1
68206,1
68216,0
68217,1
68219,1
68222,1
68229,1
68230,1
68231,1
68233,1
68237,1
68238,0
68241,1
68243,1
68244,1
68245,1
68246,1
68247,0
68251,1
68252,0
68253,1
68255,1
68258,1
68263,1
68264,1
68269,0
68270,1
68273,0
68278,1
68280,1
68281,1
68282,1
68284,1
68288,1
68289,0
68290,1
68291,0
68293,0
68294,1
68295,1
68297,0
68298,0
68301,1
68302,0
68310,1
68311,0
68312,1
68313,1
68314,1
68315,1
68316,0
68318,1
68319,1
68324,1
68328,1
68331,0
68332,1
68337,1
68339,1
68340,0
68342,1
68343,0
68346,1
68347,1
68350,1
68351,1
68353,1
68354,0
68356,1
68362,0
68363,0
68364,1
68368,1
68371,1
68372,1
68374,1
68376,1
68377,0
68378,0
68379,0
68380,1
68381,1
68384,1
68386,0
68390,1
68392,1
68398,1
68400,1
68401,0
68402,1
68403,1
68406,1
68413,1
68414,1
68415,1
68417,1
68420,0
68421,1
68423,1
68426,0
68427,1
68428,1
68429,0
68430,1
68433,1
68434,1
68436,1
68439,1
68440,1
68442,1
68446,0
68448,0
68451,1
68452,1
68453,1
68455,1
68456,1
68457,1
68458,0
68462,0
68463,1
68466,1
68467,1
68469,1
68471,1
68473,0
68474,0
68475,1
68477,1
68479,0
68481,1
68484,1
68485,0
68486,1
68487,0
68491,1
68493,1
68494,1
68497,0
68499,0
68501,1
68503,1
68504,1
68505,1
68506,1
68507,1
68508,0
68511,1
68512,1
68516,1
68517,1
68522,1
68523,1
68524,1
68529,1
68531,1
68532,1
68536,0
68540,0
68541,1
68542,0
68543,1
68544,1
68547,1
68549,0
68553,1
68555,0
68556,1
68560,1
68561,1
68562,1
68563,0
68564,0
68565,0
68567,1
68568,1
68571,1
68576,1
68578,1
68579,0
68580,1
68582,1
68583,1
68585,1
68587,1
68590,1
68592,0
68593,1
68594,1
68595,0
68600,1
68601,1
68602,1
68604,0
68606,0
68607,1
68608,1
68609,1
68611,1
68616,1
68617,1
68622,0
68624,1
68625,1
68626,1
68627,1
68628,0
68633,1
68638,1
68640,1
68646,1
68648,1
68657,1
68658,1
68659,0
68660,1
68662,0
68667,1
68669,1
68670,1
68672,1
68674,1
68677,1
68680,1
68688,1
68690,1
68691,1
68697,1
68698,1
68701,1
68706,0
68709,1
68710,1
68711,0
68712,1
68714,1
68715,1
68717,1
68719,1
68720,0
68726,1
68727,1
68728,1
68731,0
68737,1
68739,1
68741,0
68745,0
68748,1
68749,0
68750,1
68751,0
68754,0
68756,1
68760,1
68761,1
68764,1
68769,1
68771,1
68772,1
68773,1
68775,1
68776,0
68781,0
68791,1
68794,0
68795,1
68796,0
68798,0
68799,1
68800,0
68804,1
68805,0
68806,1
68807,1
68810,1
68812,0
68813,1
68815,1
68816,0
68818,0
68819,1
68821,0
68822,1
68826,0
68830,1
68835,1
68836,0
68837,1
68838,0
68839,0
68840,1
68842,1
68843,1
68845,0
68847,0
68848,1
68849,1
68850,1
68854,0
68855,1
68859,0
68861,1
68863,1
68865,1
68868,1
68870,1
68873,0
68875,1
68876,0
68877,1
68878,1
68879,1
68880,0
68883,1
68887,0
68889,0
68890,0
68891,1
68892,1
68896,1
68899,1
68901,1
68902,1
68903,0
68906,1
68907,1
68909,0
68910,0
68913,0
68915,1
68918,1
68920,1
68921,1
68922,1
68923,0
68924,0
68925,1
68926,1
68927,1
68931,0
68932,1
68933,1
68934,1
68938,1
68940,0
68945,1
68947,1
68955,1
68957,1
68958,0
68960,1
68966,1
68967,1
68975,1
68976,0
68979,1
68980,1
68981,1
68982,0
68984,0
68990,1
68993,1
68995,1
68996,1
69000,0
69001,1
69002,1
69003,0
69005,0
69007,1
69008,1
69009,1
69011,1
69014,1
69016,1
69018,1
69020,1
69021,1
69023,1
69030,1
69031,1
69032,1
69037,1
69038,1
69039,1
69040,1
69042,1
69045,1
69048,1
69050,0
69052,0
69054,0
69056,1
69057,1
69058,0
69062,0
69067,1
69070,1
69071,1
69072,0
69073,0
69074,1
69075,1
69078,1
69079,1
69080,1
69084,0
69086,1
69088,0
69089,0
69093,1
69097,1
69098,1
69100,1
69105,1
69108,1
69112,1
69113,1
69124,1
69126,1
69128,1
69129,1
69135,0
69137,0
69138,0
69142,1
69143,1
69144,0
69146,1
69150,1
69153,1
69154,1
69155,1
69156,1
69159,1
69161,1
69162,0
69165,1
69167,0
69168,1
69169,0
69170,1
69171,0
69172,1
69173,0
69176,0
69178,1
69180,1
69181,1
69182,1
69184,1
69185,0
69186,0
69188,1
69191,1
69192,1
69201,1
69203,1
69204,1
69206,1
69207,0
69208,1
69210,1
69211,1
69215,1
69216,0
69217,1
69220,1
69221,1
69222,1
69225,1
69228,1
69229,1
69230,1
69231,1
69232,1
69233,1
69235,0
69237,1
69241,0
69242,0
69243,1
69244,0
69248,1
69249,1
69255,1
69256,1
69257,0
69258,1
69259,1
69262,1
69263,1
69267,1
69268,1
69278,1
69280,1
69282,1
69283,0
69284,1
69286,1
69287,1
69289,1
69292,1
69293,0
69297,1
69298,1
69299,0
69300,1
69301,1
69302,1
69303,1
69305,0
69308,0
69311,0
69314,1
69321,1
69322,1
69325,1
69328,1
69331,1
69332,1
69333,1
69336,1
69337,1
69338,1
69345,1
69346,1
69347,1
69349,1
69351,0
69353,0
69354,1
69357,1
69360,1
69361,1
69362,1
69364,1
69365,1
69368,1
69370,0
69371,1
69374,1
69375,1
69376,1
69379,1
69380,1
69385,1
69388,1
69389,0
69392,1
69396,1
69397,1
69398,1
69399,0
69401,1
69402,1
69403,1
69408,0
69410,1
69411,1
69412,0
69414,0
69416,1
69417,1
69419,1
69421,0
69422,1
69423,1
69424,1
69426,0
69429,0
69430,0
69433,1
69435,0
69437,1
69438,1
69439,1
69440,0
69442,1
69443,1
69444,1
69446,0
69447,1
69454,1
69455,1
69457,0
69458,1
69460,1
69461,1
69463,0
69465,1
69467,1
69470,0
69472,1
69473,0
69474,1
69475,1
69477,1
69480,1
69481,0
69485,1
69486,1
69489,0
69490,1
69495,0
69497,1
69499,1
69505,0
69507,1
69508,1
69509,1
69510,1
69511,0
69513,1
69514,1
69515,1
69517,1
69520,0
69521,1
69525,1
69526,1
69527,0
69528,1
69529,0
69532,0
69534,1
69536,1
69538,1
69540,1
69541,1
69542,0
69545,1
69546,0
69549,1
69552,1
69555,1
69556,1
69557,1
69559,0
69561,1
69563,1
69566,0
69567,0
69571,1
69574,1
69577,1
69578,1
69581,0
69582,1
69584,1
69585,1
69588,1
69590,1
69592,1
69594,1
69596,1
69603,1
69606,1
69608,1
69610,1
69611,1
69612,0
69613,1
69614,1
69621,1
69622,1
69623,1
69625,0
69626,0
69629,1
69631,1
69632,0
69635,1
69638,1
69639,1
69641,1
69642,0
69644,1
69648,0
69650,0
69651,1
69659,1
69665,1
69666,0
69667,1
69672,0
69676,1
69680,1
69681,1
69686,1
69687,0
69688,1
69689,1
69694,1
69696,1
69698,1
69699,1
69701,1
69702,0
69705,1
69708,1
69709,1
69710,1
69712,1
69718,1
69719,0
69721,1
69722,1
69724,1
69725,1
69727,1
69728,1
69732,1
69734,0
69735,1
69737,1
69742,1
69744,1
69746,1
69751,1
69756,1
69757,1
69760,1
69761,1
69762,1
69763,1
69766,1
69769,1
69770,1
69771,1
69772,1
69773,1
69775,1
69776,1
69777,1
69778,0
69779,1
69780,1
69781,0
69782,0
69784,1
69785,1
69787,1
69788,1
69789,1
69790,1
69791,0
69795,1
69797,0
69798,1
69800,1
69801,1
69802,1
69803,1
69806,1
69809,1
69814,1
69818,0
69819,1
69821,1
69827,1
69828,0
69830,1
69831,0
69836,1
69837,1
69838,1
69839,1
69840,1
69843,0
69846,0
69849,1
69853,1
69860,0
69861,1
69862,1
69863,1
69865,1
69868,1
69873,1
69876,0
69879,1
69880,0
69881,1
69882,1
69886,1
69887,1
69890,1
69895,1
69897,1
69898,1
69900,1
69901,1
69904,1
69909,1
69910,1
69911,1
69912,1
69913,1
69914,1
69915,1
69916,1
69917,1
69919,1
69922,1
69924,1
69925,0
69931,1
69932,1
69933,1
69934,1
69935,1
69936,1
69937,1
69939,1
69940,1
69943,1
69951,0
69953,1
69954,1
69958,1
69961,1
69962,0
69963,1
69968,1
69969,1
69971,1
69972,1
69974,1
69975,1
69978,0
69979,1
69980,1
69984,1
69986,1
69988,1
69989,1
69990,1
69992,1
69993,1
69994,1
69995,0
69997,1
69999,1
70000,1
70004,1
70007,0
70008,1
70009,1
70012,1
70013,1
70014,1
70015,0
70016,0
70017,1
70018,1
70021,1
70022,1
70025,0
70027,1
70028,1
70029,1
70030,1
70031,1
70032,0
70034,1
70035,1
70037,1
70039,0
70040,1
70041,1
70042,1
70044,1
70047,1
70048,1
70050,1
70052,1
70054,1
70055,0
70056,1
70057,1
70061,1
70062,0
70063,1
70066,1
70067,1
70068,1
70071,1
70072,0
70073,1
70076,0
70078,0
70079,1
70081,1
70084,1
70085,1
70087,1
70088,1
70096,1
70097,1
70103,1
70105,0
70106,1
70108,0
70109,1
70111,0
70114,1
70116,1
70117,1
70119,1
70123,1
70124,1
70125,0
70126,1
70129,1
70131,0
70132,1
70135,1
70138,1
70139,1
70141,0
70144,1
70145,1
70146,1
70147,1
70148,1
70149,1
70150,0
70152,1
70155,0
70158,1
70163,1
70165,1
70167,1
70168,1
70169,1
70170,1
70171,1
70172,0
70173,1
70178,0
70179,1
70180,1
70181,0
70185,1
70186,1
70188,1
70190,1
70193,1
70194,1
70195,0
70197,0
70198,0
70199,1
70202,0
70203,1
70209,1
70213,1
70217,0
70221,0
70226,0
70229,1
70230,1
70231,1
70234,1
70235,0
70236,0
70238,1
70240,1
70241,1
70243,1
70244,1
70246,1
70247,1
70249,1
70250,0
70251,1
70256,1
70259,0
70261,1
70263,1
70265,1
70266,0
70268,1
70273,1
70274,0
70278,1
70282,0
70285,1
70286,0
70287,0
70289,0
70291,0
70293,1
70294,1
70296,1
70298,0
70301,1
70304,1
70305,1
70306,1
70308,1
70309,1
70310,1
70312,1
70315,1
70316,0
70317,1
70319,1
70324,1
70327,1
70328,1
70329,1
70331,1
70333,0
70334,1
70335,0
70337,1
70341,1
70342,1
70345,1
70346,1
70351,1
70352,1
70353,0
70355,0
70356,0
70359,1
70362,1
70364,1
70366,1
70367,0
70368,1
70370,1
70371,1
70372,0
70373,1
70374,1
70376,1
70378,0
70379,1
70380,1
70383,1
70391,1
70392,1
70394,1
70396,1
70399,0
70400,1
70401,1
70404,1
70409,1
70411,1
70412,0
70413,1
70414,1
70415,1
70416,1
70417,0
70419,1
70420,0
70421,0
70424,1
70426,1
70428,1
70429,1
70434,1
70435,1
70437,1
70439,1
70442,1
70444,1
70445,0
70446,0
70450,1
70454,0
70455,1
70456,1
70457,1
70458,1
70459,1
70460,1
70461,1
70462,0
70463,0
70465,0
70469,1
70470,0
70474,1
70476,1
70477,1
70480,0
70483,1
70484,1
70485,1
70488,1
70489,1
70490,1
70491,1
70493,1
70495,1
70497,1
70498,1
70499,0
70501,0
70502,1
70503,1
70505,1
70511,1
70513,1
70516,1
70517,1
70518,1
70520,0
70522,1
70523,0
70526,0
70527,1
70529,0
70531,1
70532,1
70533,1
70535,1
70536,1
70537,0
70539,1
70541,1
70543,0
70547,1
70548,1
70553,0
70554,1
70559,1
70560,0
70562,1
70563,1
70566,1
70567,1
70571,1
70572,1
70573,0
70574,1
70575,0
70580,1
70582,1
70586,1
70588,1
70589,0
70590,0
70592,0
70593,1
70597,1
70600,0
70601,1
70604,1
70606,1
70608,1
70609,1
70614,0
70615,1
70619,1
70620,1
70621,0
70623,0
70625,1
70628,1
70629,1
70630,1
70632,1
70634,1
70636,1
70638,1
70639,1
70642,1
70645,1
70646,0
70649,0
70653,0
70654,1
70655,1
70660,1
70664,1
70666,1
70668,1
70669,0
70671,1
70673,1
70675,1
70676,1
70677,1
70678,1
70679,1
70684,1
70686,1
70687,1
70688,1
70689,1
70690,1
70694,1
70695,1
70701,1
70702,1
70703,0
70704,1
70706,0
70709,1
70713,1
70715,1
70717,1
70719,0
70720,0
70723,1
70724,0
70725,1
70728,0
70731,1
70733,0
70735,0
70736,1
70738,1
70739,1
70740,1
70741,0
70742,0
70743,1
70744,1
70745,1
70746,0
70749,1
70750,1
70752,0
70754,1
70755,1
70759,1
70760,1
70764,1
70767,1
70769,0
70771,1
70772,0
70773,1
70774,1
70777,1
70780,1
70781,1
70782,1
70787,1
70788,0
70791,1
70793,0
70795,0
70802,0
70803,0
70804,1
70806,0
70808,1
70812,1
70814,0
70815,1
70817,1
70820,0
70823,1
70825,1
70828,1
70833,0
70836,1
70837,1
70838,1
70840,1
70843,0
70844,1
70845,1
70846,0
70847,1
70849,1
70850,1
70852,1
70855,1
70856,0
70860,1
70862,1
70863,1
70869,0
70871,1
70873,1
70881,0
70882,1
70883,1
70885,1
70886,1
70888,0
70889,0
70892,1
70894,1
70895,1
70899,1
70900,1
70905,1
70907,1
70908,0
70909,0
70911,1
70915,1
70916,0
70918,1
70925,1
70927,1
70929,1
70930,0
70932,1
70935,0
70939,1
70940,1
70943,0
70950,0
70954,1
70956,1
70960,1
70962,1
70963,1
70964,0
70967,0
70969,1
70971,1
70972,0
70973,1
70975,0
70979,0
70980,1
70982,0
70986,0
70989,1
70990,0
70991,1
70994,1
70995,0
70996,0
71000,0
71002,0
71003,0
71006,1
71007,1
71008,1
71009,1
71012,1
71013,1
71014,1
71019,0
71021,1
71022,1
71025,1
71026,1
71027,1
71028,1
71029,1
71036,1
71037,0
71040,1
71045,0
71048,1
71050,1
71052,0
71053,1
71059,1
71061,0
71062,0
71063,0
71065,1
71066,0
71067,1
71072,1
71074,1
71076,1
71079,1
71080,1
71081,1
71082,1
71083,0
71085,1
71086,1
71087,1
71089,1
71091,1
71092,0
71093,1
71094,1
71095,1
71096,1
71098,1
71099,0
71100,1
71104,1
71106,1
71111,0
71115,1
71121,1
71122,0
71123,1
71124,1
71130,1
71132,1
71134,1
71136,0
71142,1
71143,1
71148,1
71151,1
71153,1
71157,0
71159,1
71160,1
71162,0
71164,1
71166,1
71167,1
71170,0
71171,0
71175,1
71176,1
71177,0
71179,1
71182,0
71184,1
71189,0
71190,0
71191,1
71192,1
71194,1
71196,1
71197,1
71198,0
71200,1
71202,1
71205,1
71210,0
71212,1
71213,0
71221,1
71225,1
71228,1
71229,1
71231,0
71232,1
71233,0
71236,0
71238,1
71239,1
71243,1
71247,1
71248,0
71249,1
71250,1
71251,0
71252,1
71254,1
71255,1
71257,1
71258,1
71259,1
71261,0
71262,1
71264,1
71265,1
71268,1
71270,1
71271,1
71272,1
71275,0
71276,0
71279,1
71280,1
71281,0
71282,1
71284,0
71285,1
71286,1
71288,1
71289,1
71290,0
71292,1
71293,1
71294,1
71295,1
71296,1
71297,0
71300,1
71302,1
71303,1
71308,0
71309,0
71317,1
71320,1
71321,1
71324,1
71326,1
71329,1
71330,1
71332,0
71335,0
71336,1
71337,0
71338,1
71339,0
71342,1
71344,0
71345,0
71346,1
71350,1
71351,1
71356,1
71357,1
71363,1
71371,0
71372,0
71373,1
71374,1
71377,1
71378,1
71379,0
71381,0
71382,1
71384,1
71386,1
71388,1
71391,1
71392,0
71396,0
71397,1
71400,0
71403,1
71405,1
71406,1
71407,1
71409,1
71410,1
71411,1
71413,1
71414,1
71419,1
71425,1
71426,1
71427,1
71435,0
71436,1
71437,1
71440,0
71442,1
71444,1
71447,1
71449,1
71450,1
71451,1
71453,1
71454,1
71455,1
71461,1
71462,1
71464,0
71466,1
71467,1
71472,1
71474,1
71475,1
71480,1
71483,0
71485,1
71492,1
71493,1
71494,1
71496,1
71501,0
71505,1
71506,0
71507,1
71509,0
71510,1
71511,1
71512,1
71517,1
71518,0
71519,1
71521,1
71527,0
71528,1
71529,1
71530,0
71531,1
71532,0
71537,1
71538,1
71542,1
71545,1
71546,1
71548,1
71549,1
71550,0
71551,1
71555,1
71558,1
71559,1
71560,1
71561,1
71563,1
71564,0
71565,0
71568,1
71569,1
71570,1
71571,0
71573,0
71574,1
71577,1
71579,1
71582,0
71584,0
71586,0
71587,1
71589,0
71595,1
71596,1
71600,1
71601,1
71602,0
71603,0
71606,1
71608,1
71609,1
71611,0
71613,0
71617,1
71618,1
71620,1
71621,1
71622,1
71626,1
71627,1
71628,0
71629,1
71631,1
71633,1
71634,0
71635,1
71636,1
71637,0
71638,1
71639,1
71640,1
71641,1
71644,0
71645,1
71646,1
71647,1
71648,1
71649,1
71653,1
71655,1
71659,1
71660,1
71661,0
71662,1
71663,1
71665,1
71670,1
71672,1
71674,1
71675,1
71676,0
71681,0
71682,0
71683,1
71684,1
71685,0
71686,1
71689,1
71690,1
71691,1
71692,1
71694,1
71697,0
71699,1
71701,1
71702,1
71703,1
71705,1
71707,1
71711,1
71714,0
71715,0
71719,0
71720,1
71733,1
71734,1
71736,1
71740,1
71741,1
71743,1
71744,1
71745,0
71747,1
71748,0
71749,0
71750,1
71751,1
71752,0
71753,1
71755,1
71758,1
71759,0
71761,1
71763,0
71767,0
71768,1
71769,1
71774,1
71777,1
71778,1
71779,0
71782,1
71783,1
71785,1
71786,1
71788,1
71789,1
71793,1
71794,1
71796,1
71797,1
71798,1
71800,1
71801,0
71802,0
71804,1
71806,0
71807,0
71809,1
71812,1
71813,1
71814,1
71821,1
71827,1
71832,0
71834,0
71836,1
71838,1
71839,0
71840,1
71841,0
71842,0
71844,1
71845,1
71850,1
71852,1
71853,1
71859,1
71860,0
71862,1
71864,1
71866,0
71867,1
71868,0
71869,1
71870,1
71874,0
71875,1
71878,0
71879,1
71880,1
71881,0
71882,1
71884,1
71885,1
71888,0
71889,1
71890,1
71891,1
71893,1
71894,1
71898,1
71899,1
71901,1
71902,1
71908,1
71909,1
71910,0
71911,1
71913,1
71914,1
71915,1
71917,1
71919,1
71921,1
71922,1
71925,1
71926,1
71928,1
71929,1
71932,0
71933,1
71935,1
71936,1
71938,1
71942,1
71943,1
71947,0
71948,0
71950,0
71951,1
71952,1
71953,1
71957,1
71958,1
71960,1
71962,1
71964,1
71968,0
71969,1
71970,0
71972,0
71977,1
71978,1
71980,1
71982,1
71985,1
71988,0
71990,1
71992,1
71993,0
71994,1
71998,1
71999,1
72000,1
72002,1
72003,1
72004,1
72007,0
72008,0
