BorrowerAPR,CreditScoreRangeLower,CreditScoreRangeUpper,LP_CustomerPrincipalPayments,EstimatedReturn,LenderYield,LP_CustomerPayments,EstimatedLoss,BorrowerRate
0.218344669,0.727272727,0.727272727,0.142857143,0.622761437,0.228855721,0.1324487,0.247189299,0.221105528
0.123279817,0.886363636,0.886363636,0.628571429,0.477487136,0.130348259,0.596654099,0.029354749,0.131658291
0.177653432,0.863636364,0.863636364,0.411857143,0.622761437,0.178109453,0.369998677,0.247189299,0.179899497
0.436748655,0.75,0.75,0.091660857,0.629716981,0.378507463,0.154815874,0.16643589,0.382311558
0.411598387,0.818181818,0.818181818,0.222857143,0.622761437,0.397810945,0.209043711,0.247189299,0.401809045
0.466604714,0.795454545,0.795454545,0.073533714,0.700471698,0.43761194,0.175658902,0.155358626,0.44201005
0.336602341,0.704545455,0.704545455,0.125570286,0.622761437,0.308457711,0.159824382,0.247189299,0.311557789
0.287844037,0.772727273,0.772727273,0.085714286,0.622761437,0.288557214,0.075718943,0.247189299,0.291457286
0.476510598,0.727272727,0.727272727,0.102853714,0.622761437,0.47761194,0.125010746,0.247189299,0.48241206
0.139928029,0.909090909,0.909090909,0.142857143,0.622761437,0.140298507,0.123201866,0.247189299,0.141708543
0.262496046,0.75,0.75,0.034285714,0.622761437,0.234825871,0.029662145,0.247189299,0.23718593
0.377194717,0.772727273,0.772727273,0.272386286,0.622761437,0.358208955,0.332679681,0.247189299,0.381909548
0.248121639,0.795454545,0.795454545,0.262857143,0.622761437,0.248756219,0.241402842,0.247189299,0.251256281
0.209822841,0.840909091,0.840909091,0.028571429,0.491209262,0.154228856,0.025479585,0.044585987,0.155778894
0.319301645,0.75,0.75,0.009612286,0.622761437,0.308457711,0.01198214,0.247189299,0.301507538
0.633245017,0.818181818,0.818181818,0.285714286,0.742066895,0.59641791,0.298699118,0.315978953,0.60241206
0.575826479,0.704545455,0.704545455,0.228571429,0.622761437,0.587064677,0.294374806,0.247189299,0.582914573
0.17425261,0.886363636,0.886363636,0.028571429,0.622761437,0.1639801,0.025951521,0.247189299,0.155577889
0.514631446,0.727272727,0.727272727,0.048075714,0.637006861,0.455124378,0.073645966,0.260592634,0.459698492
0.337492091,0.681818182,0.681818182,0.114285714,0.622761437,0.348258706,0.126166877,0.247189299,0.341708543
0.567087156,0.681818182,0.681818182,0.018471429,0.622761437,0.537313433,0.02677231,0.247189299,0.542713568
0.727617842,0.681818182,0.681818182,0.1,0.77186964,0.696517413,0.14021045,0.393519801,0.703517588
0.256030528,0.818181818,0.818181818,0.285714286,0.622761437,0.242587065,0.295139336,0.247189299,0.245025126
0.311669567,0.75,0.75,0.342856571,0.622761437,0.312437811,0.371804363,0.247189299,0.315577889
0.583577191,0.636363636,0.636363636,0.002468,0.622761437,0.577114428,0.005205288,0.247189299,0.582914573
0.230465043,0.863636364,0.863636364,0.285714286,0.543524871,0.202985075,0.285927878,0.044585987,0.205025126
0.626384056,0.727272727,0.727272727,0.036457429,0.657375643,0.564975124,0.065762609,0.367211299,0.570653266
0.33001819,0.772727273,0.772727273,0.079308,0.622761437,0.31641791,0.103556733,0.247189299,0.31959799
0.483411104,0.795454545,0.795454545,0.015630857,0.638722127,0.449552239,0.038517133,0.221545278,0.454070352
0.42923521,0.886363636,0.886363636,0.057142857,0.637650086,0.377910448,0.057036353,0.155358626,0.381708543
0.323018823,0.727272727,0.727272727,0.029285714,0.622761437,0.293134328,0.031338608,0.247189299,0.306130653
0.570567067,0.840909091,0.840909091,0.2,0.674099485,0.51721393,0.21728624,0.296593741,0.52241206
0.333537646,0.909090909,0.909090909,0.285714286,0.579545455,0.302288557,0.249103174,0.117695929,0.305326633
0.454820468,0.840909091,0.840909091,0.428571429,0.658876501,0.421492537,0.441291357,0.166158959,0.425728643
0.370650111,0.590909091,0.590909091,0.031429143,0.622761437,0.342288557,0.033720149,0.247189299,0.345728643
0.80476906,0.613636364,0.613636364,0.001397429,0.622761437,0.696517413,0.003391986,0.247189299,0.703517588
0.313449067,0.727272727,0.727272727,0.142857143,0.622761437,0.314228856,0.151257566,0.247189299,0.317386935
0.34006248,0.681818182,0.681818182,0.035019143,0.622761437,0.340895522,0.04575634,0.247189299,0.344321608
0.238195982,0.764137188,0.764137188,0.091428571,0.622761437,0.248756219,0.094107465,0.247189299,0.24120603
0.575826479,0.704545455,0.704545455,0.342857143,0.622761437,0.577114428,0.300016655,0.247189299,0.582914573
0.471646631,0.659090909,0.659090909,0.149634857,0.622761437,0.437810945,0.22348601,0.247189299,0.462311558
0.530172414,0.772727273,0.772727273,0.086841429,0.658233276,0.477412935,0.117145814,0.26336195,0.482211055
0.301941632,0.909090909,0.909090909,0.514285714,0.622761437,0.322587065,0.505572077,0.247189299,0.305728643
0.322979279,0.727272727,0.727272727,0.142857143,0.622761437,0.323781095,0.155506212,0.247189299,0.327035176
0.316355584,0.840909091,0.840909091,0.191740857,0.548456261,0.288358209,0.208582831,0.151204652,0.291256281
0.304551566,0.886363636,0.886363636,0.024292857,0.585763293,0.276616915,0.029402716,0.091664359,0.279396985
0.306350838,0.818181818,0.818181818,0.2,0.537950257,0.27840796,0.200308611,0.151204652,0.28120603
0.562460456,0.636363636,0.636363636,0.131654857,0.622761437,0.528358209,0.169484191,0.247189299,0.553768844
0.266213224,0.818181818,0.818181818,0.121072286,0.622761437,0.252736318,0.136052703,0.247189299,0.255276382
0.583854002,0.795454545,0.795454545,0.006516571,0.612714408,0.52318408,0.014883004,0.339518139,0.528442211
0.387120373,0.681818182,0.681818182,0.157142857,0.622761437,0.338308458,0.172883303,0.247189299,0.391959799
0.572109301,0.75,0.75,0.184323714,0.726200686,0.542288557,0.244021456,0.26336195,0.547738693
0.273667352,0.795454545,0.795454545,0.025983429,0.572255575,0.243383085,0.038510255,0.05538632,0.245829146
0.340022936,0.0,0.0,0.01181,0.622761437,0.348258706,0.016562933,0.247189299,0.341708543
0.169408415,0.886363636,0.886363636,0.114285143,0.510720412,0.142288557,0.108400641,0.003046248,0.143718593
0.399695508,0.727272727,0.727272727,0.285714286,0.622761437,0.371144279,0.322591913,0.247189299,0.374874372
0.261626068,0.795454545,0.795454545,0.228571429,0.622761437,0.252338308,0.232689606,0.247189299,0.264924623
0.354496204,0.568181818,0.568181818,0.001498571,0.622761437,0.348258706,0.002072238,0.247189299,0.341708543
0.496361911,0.75,0.75,0.108928571,0.622761437,0.497512438,0.175880006,0.247189299,0.502512563
0.570567067,0.772727273,0.772727273,0.132623429,0.682675815,0.51721393,0.171783432,0.285516477,0.52241206
0.139295318,0.886363636,0.886363636,0.028571429,0.622761437,0.11920398,0.024705474,0.247189299,0.12040201
0.216367447,0.840909091,0.840909091,0.171457143,0.622761437,0.226865672,0.14906249,0.247189299,0.219095477
0.249485922,0.886363636,0.886363636,0.285685714,0.533662093,0.221890547,0.289778535,0.083356411,0.224120603
0.476510598,0.727272727,0.727272727,0.237344,0.622761437,0.47761194,0.332580921,0.247189299,0.48241206
0.45128124,0.795454545,0.795454545,0.012141143,0.696183533,0.428059701,0.030284186,0.151204652,0.432361809
0.727617842,0.590909091,0.590909091,0.0,0.622761437,0.696517413,5.77e-05,0.247189299,0.703517588
0.691830117,0.727272727,0.727272727,0.142857143,0.710548885,0.636616915,0.184624688,0.393519801,0.643015075
0.419250237,0.568181818,0.568181818,0.004990571,0.622761437,0.328358209,0.00675867,0.247189299,0.40201005
0.27097833,0.909090909,0.909090909,0.151407714,0.535591767,0.229651741,0.15080897,0.091664359,0.231959799
0.219728725,0.795454545,0.795454545,0.171428571,0.519725557,0.178905473,0.166078691,0.041816671,0.180703518
0.517419329,0.795454545,0.795454545,0.028571429,0.600128645,0.417910448,0.033398319,0.257823318,0.422110553
0.69487504,0.795454545,0.795454545,0.026905143,0.658876501,0.632238806,0.051268474,0.443367488,0.638592965
0.611179215,0.727272727,0.727272727,0.056857143,0.544596913,0.55721393,0.059243467,0.493215176,0.56281407
0.371895761,0.795454545,0.795454545,0.038786857,0.622761437,0.358208955,0.053346365,0.247189299,0.361809045
0.228270326,0.863636364,0.863636364,0.342857143,0.622761437,0.23880597,0.33972579,0.247189299,0.231155779
0.3792708,0.590909091,0.590909091,0.028569429,0.622761437,0.358208955,0.032038281,0.247189299,0.361809045
0.40202863,0.727272727,0.727272727,0.085714286,0.622761437,0.412935323,0.098201829,0.247189299,0.407035176
0.570863651,0.636363636,0.636363636,0.013751143,0.622761437,0.532338308,0.030452962,0.247189299,0.577889447
0.226293103,0.772727273,0.772727273,0.085714286,0.622761437,0.216915423,0.086650349,0.247189299,0.229145729
0.309158494,0.863636364,0.863636364,0.034110857,0.607204117,0.296517413,0.058372806,0.091664359,0.299497487
0.109221765,0.863636364,0.863636364,0.028571714,0.482847341,0.116218905,0.026638173,0.003046248,0.117386935
0.606117526,0.840909091,0.840909091,0.085714286,0.740780446,0.552238806,0.109608363,0.257823318,0.557788945
0.59077428,0.772727273,0.772727273,0.1,0.694897084,0.537114428,0.110738207,0.296593741,0.542512563
0.112187599,0.840909091,0.840909091,0.214285714,0.471054889,0.11920398,0.201269187,0.022431459,0.12040201
0.497923916,0.863636364,0.863636364,0.1,0.681603774,0.468656716,0.119465937,0.22182221,0.473366834
0.671622904,0.704545455,0.704545455,0.053518,0.726415094,0.616716418,0.093149592,0.346441429,0.622914573
0.46719788,0.818181818,0.818181818,0.428571429,0.63464837,0.433631841,0.391397167,0.207698698,0.43798995
0.228329643,0.818181818,0.818181818,0.044798,0.622761437,0.214925373,0.053232373,0.247189299,0.217085427
0.476510598,0.727272727,0.727272727,0.342857143,0.622761437,0.47761194,0.31489109,0.247189299,0.48241206
0.733154065,0.727272727,0.727272727,0.042857143,0.786878216,0.696517413,0.060061799,0.374134589,0.703517588
0.506940051,0.727272727,0.727272727,0.014953143,0.622761437,0.47761194,0.024153204,0.247189299,0.48241206
0.570567067,0.818181818,0.818181818,0.007034286,0.682675815,0.51721393,0.018467626,0.285516477,0.52241206
0.238195982,0.795454545,0.795454545,0.342857143,0.622761437,0.23880597,0.300760303,0.247189299,0.24120603
0.293795476,0.863636364,0.863636364,0.028983714,0.622761437,0.304477612,0.03827269,0.247189299,0.297487437
0.476510598,0.704545455,0.704545455,0.077527429,0.622761437,0.457711443,0.125863964,0.247189299,0.48241206
0.313646789,0.727272727,0.727272727,0.269285714,0.622761437,0.294527363,0.280028565,0.247189299,0.31758794
0.566098545,0.727272727,0.727272727,0.057143429,0.622761437,0.536318408,0.072522264,0.247189299,0.541708543
0.559969155,0.772727273,0.772727273,0.025511714,0.655874786,0.499701493,0.046784475,0.296593741,0.504723618
0.69487504,0.863636364,0.863636364,0.035080286,0.658876501,0.632238806,0.067970214,0.443367488,0.638592965
0.570567067,0.818181818,0.818181818,0.150980571,0.682675815,0.51721393,0.179212542,0.285516477,0.52241206
0.69487504,0.75,0.75,0.010738,0.658876501,0.632238806,0.022461509,0.443367488,0.638592965
0.380674628,0.75,0.75,0.277142857,0.622761437,0.352238806,0.296243876,0.247189299,0.355778894
0.198493357,0.818181818,0.818181818,0.085714286,0.622761437,0.206567164,0.076773612,0.247189299,0.201005025
0.134174312,0.840909091,0.840909091,0.042857143,0.50964837,0.141293532,0.041090544,0.003046248,0.142713568
0.486515343,0.886363636,0.886363636,0.073390571,0.629716981,0.427462687,0.104399387,0.232899474,0.431758794
0.4367882,0.818181818,0.818181818,0.317677429,0.622761437,0.447761194,0.445716886,0.247189299,0.442211055
0.207726985,0.795454545,0.795454545,0.042845429,0.622761437,0.199004975,0.042868224,0.247189299,0.201005025
0.371895761,0.590909091,0.590909091,0.016229714,0.622761437,0.358208955,0.021374167,0.247189299,0.361809045
0.591406991,0.659090909,0.659090909,0.023297714,0.622761437,0.577114428,0.046386487,0.247189299,0.582914573
0.486515343,0.75,0.75,0.114285714,0.629716981,0.427462687,0.112519817,0.232899474,0.431758794
0.491616577,0.659090909,0.659090909,0.002318,0.622761437,0.457711443,0.005472333,0.247189299,0.48241206
0.363789149,0.613636364,0.613636364,0.012181143,0.622761437,0.36318408,0.016546228,0.247189299,0.35678392
0.138939418,0.764137188,0.764137188,0.171457143,0.622761437,0.149253731,0.158736548,0.247189299,0.140703518
0.570567067,0.727272727,0.727272727,0.114285714,0.682675815,0.51721393,0.139362637,0.285516477,0.52241206
0.375059317,0.772727273,0.772727273,0.028571143,0.565180103,0.317014925,0.026897848,0.16643589,0.320201005
0.627273806,0.727272727,0.727272727,0.214285429,0.622761437,0.597014925,0.281991481,0.247189299,0.603015075
0.602677159,0.772727273,0.772727273,0.057142857,0.529802744,0.461691542,0.05510218,0.367211299,0.466331658
0.555955394,0.704545455,0.704545455,0.507925714,0.622761437,0.55721393,0.714682368,0.247189299,0.56281407
0.232264315,0.840909091,0.840909091,0.285714286,0.534519726,0.204776119,0.272647115,0.058432567,0.206834171
0.391667985,0.840909091,0.840909091,0.071428571,0.582118353,0.334129353,0.063124341,0.152312379,0.337487437
0.658810503,0.75,0.75,0.114285714,0.630060034,0.59681592,0.103810267,0.408751038,0.60281407
0.623952072,0.704545455,0.704545455,0.034286,0.647512864,0.575124378,0.03505906,0.393519801,0.580904523
0.608332015,0.863636364,0.863636364,0.428571714,0.73670669,0.576915423,0.479784417,0.296593741,0.582713568
0.222239798,0.818181818,0.818181818,0.085714,0.47448542,0.162587065,0.075125646,0.077817779,0.164221106
0.286519298,0.863636364,0.863636364,0.085714286,0.517152659,0.258706468,0.079192495,0.151204652,0.261306533
0.671622904,0.704545455,0.704545455,0.063335429,0.726415094,0.616716418,0.098451923,0.346441429,0.622914573
0.641490035,0.795454545,0.795454545,0.214285714,0.755789022,0.587064677,0.279931279,0.285516477,0.592964824
0.526573869,0.772727273,0.772727273,0.085714,0.614493997,0.466865672,0.078878035,0.27028524,0.471557789
0.178642044,0.977272727,0.977272727,0.085714286,0.622761437,0.189054726,0.083951891,0.247189299,0.180904523
0.385874723,0.636363636,0.636363636,0.074285714,0.622761437,0.352238806,0.067983972,0.247189299,0.375879397
0.526158652,0.681818182,0.681818182,0.428571429,0.622761437,0.517412935,0.535490706,0.247189299,0.532663317
0.691830117,0.795454545,0.795454545,0.085714286,0.710548885,0.636616915,0.104120059,0.393519801,0.643015075
0.691830117,0.772727273,0.772727273,0.2,0.710548885,0.636616915,0.261814224,0.393519801,0.643015075
0.317621006,0.681818182,0.681818182,0.114285714,0.622761437,0.328358209,0.124380353,0.247189299,0.32160804
0.218344669,0.931818182,0.931818182,0.571428857,0.622761437,0.23880597,0.579244824,0.247189299,0.221105528
0.598782031,0.636363636,0.636363636,0.085714286,0.622761437,0.568756219,0.11093327,0.247189299,0.574472362
0.30769535,0.75,0.75,0.085714286,0.622761437,0.308457711,0.089132615,0.247189299,0.311557789
0.456639513,0.613636364,0.613636364,0.342857143,0.622761437,0.467661692,0.410979408,0.247189299,0.462311558
0.434039861,0.727272727,0.727272727,0.028571429,0.622761437,0.412736318,0.03320645,0.247189299,0.416884422
0.69487504,0.795454545,0.795454545,0.1,0.642795883,0.632238806,0.102909143,0.464137358,0.638592965
0.388880101,0.909090909,0.909090909,0.285714286,0.561749571,0.338109453,0.300291316,0.199667682,0.341507538
0.258067067,0.772727273,0.772727273,0.029833429,0.622761437,0.258706468,0.041156138,0.247189299,0.261306533
0.691830117,0.727272727,0.727272727,0.006976857,0.710548885,0.636616915,0.018193702,0.393519801,0.643015075
0.148865074,0.931818182,0.931818182,0.200001143,0.622761437,0.169154229,0.192648078,0.247189299,0.150753769
0.270642202,0.954545455,0.954545455,0.285714286,0.591766724,0.24039801,0.274013786,0.03461645,0.24281407
0.22510677,0.772727273,0.772727273,0.442857143,0.622761437,0.225671642,0.45143735,0.247189299,0.227939698
0.158790731,0.764137188,0.764137188,0.071428571,0.622761437,0.169154229,0.0649089,0.247189299,0.16080402
0.486515343,0.886363636,0.886363636,0.242857143,0.629716981,0.427462687,0.210599059,0.232899474,0.431758794
0.496915533,0.727272727,0.727272727,0.055714,0.723413379,0.467661692,0.061720819,0.16643589,0.472361809
0.638741696,0.75,0.75,0.342857143,0.768010292,0.606766169,0.325190873,0.296593741,0.612864322
0.162764948,0.909090909,0.909090909,0.142857143,0.622761437,0.173134328,0.125103119,0.247189299,0.164824121
0.158790731,0.863636364,0.863636364,0.114285714,0.622761437,0.169154229,0.108959298,0.247189299,0.16080402
0.180836761,0.840909091,0.840909091,0.028571429,0.622761437,0.170547264,0.025990828,0.247189299,0.162211055
0.695685701,0.727272727,0.727272727,0.114285714,0.727701544,0.657512438,0.133184733,0.399058433,0.664120603
0.476510598,0.681818182,0.681818182,0.085714286,0.622761437,0.487562189,0.091173655,0.247189299,0.48241206
0.579701835,0.613636364,0.613636364,0.057142857,0.622761437,0.587064677,0.056159059,0.247189299,0.582914573
0.569657545,0.795454545,0.795454545,0.060660571,0.712264151,0.534129353,0.168318233,0.27028524,0.539497487
0.23621876,0.818181818,0.818181818,0.285713429,0.622761437,0.246766169,0.293481544,0.247189299,0.23919598
0.364896394,0.772727273,0.772727273,0.026384,0.584691252,0.322587065,0.034707258,0.151204652,0.325829146
0.454820468,0.727272727,0.727272727,0.424285714,0.658876501,0.421492537,0.429765181,0.166158959,0.425728643
0.158790731,0.977272727,0.977272727,0.142857143,0.622761437,0.169154229,0.123874515,0.247189299,0.16080402
0.514631446,0.727272727,0.727272727,0.228571429,0.637006861,0.455124378,0.211984401,0.260592634,0.459698492
0.27791838,0.818181818,0.818181818,0.128571429,0.622761437,0.28358209,0.125661776,0.247189299,0.281407035
0.456639513,0.704545455,0.704545455,0.026306286,0.622761437,0.457711443,0.046275935,0.247189299,0.462311558
0.297769693,0.75,0.75,0.714285714,0.622761437,0.308457711,0.67099581,0.247189299,0.301507538
0.267992724,0.727272727,0.727272727,0.072110857,0.622761437,0.268656716,0.086761146,0.247189299,0.271356784
0.375652483,0.704545455,0.704545455,0.042857143,0.622761437,0.347263682,0.040264596,0.247189299,0.350753769
0.367921544,0.795454545,0.795454545,0.428571429,0.622761437,0.354228856,0.452713122,0.247189299,0.357788945
0.59077428,0.795454545,0.795454545,0.010551429,0.694897084,0.537114428,0.039802487,0.296593741,0.542512563
0.428760677,0.75,0.75,0.004431429,0.652444254,0.4,0.006914917,0.16643589,0.404020101
0.515066435,0.795454545,0.795454545,0.323571714,0.66380789,0.480597015,0.279034086,0.228468568,0.485427136
0.575826479,0.0,0.0,0.003948857,0.622761437,0.587064677,0.008293872,0.247189299,0.582914573
0.371895761,0.795454545,0.795454545,0.428571714,0.622761437,0.358208955,0.476322904,0.247189299,0.361809045
0.142775229,0.954545455,0.954545455,0.055714286,0.622761437,0.149253731,0.049166262,0.247189299,0.140703518
0.565722873,0.772727273,0.772727273,0.171428286,0.699185249,0.512437811,0.205430373,0.257823318,0.51758794
0.329583202,0.795454545,0.795454545,0.285714286,0.562392796,0.301492537,0.308039308,0.151204652,0.304522613
0.337492091,0.704545455,0.704545455,0.171428571,0.622761437,0.348258706,0.170377944,0.247189299,0.341708543
0.297769693,0.75,0.75,0.08,0.622761437,0.298507463,0.085975489,0.247189299,0.301507538
0.511606295,0.75,0.75,0.371428571,0.611492281,0.452139303,0.334320471,0.25643866,0.456683417
0.680896077,0.863636364,0.863636364,0.046514571,0.691895369,0.618507463,0.086564855,0.393519801,0.624723618
0.49031161,0.772727273,0.772727273,0.020746286,0.711406518,0.456318408,0.053999851,0.16643589,0.460904523
0.310483233,0.795454545,0.795454545,0.142856857,0.622761437,0.296915423,0.15314629,0.247189299,0.299899497
0.59077428,0.727272727,0.727272727,0.228571429,0.694897084,0.537114428,0.238193388,0.296593741,0.542512563
0.319301645,0.568181818,0.568181818,0.028571429,0.622761437,0.288557214,0.030297698,0.247189299,0.301507538
0.384134767,0.818181818,0.818181818,0.019765429,0.606346484,0.352039801,0.045046103,0.145389089,0.355577889
0.406002847,0.727272727,0.727272727,0.046729143,0.622761437,0.406965174,0.068589061,0.247189299,0.411055276
0.343443531,0.727272727,0.727272727,0.142856857,0.622761437,0.344278607,0.15847761,0.247189299,0.347738693
0.386131762,0.75,0.75,0.050086571,0.622761437,0.397014925,0.072548551,0.247189299,0.390954774
0.42923521,0.863636364,0.863636364,0.428571429,0.637650086,0.377910448,0.376569165,0.155358626,0.381708543
0.228270326,0.818181818,0.818181818,0.428571429,0.622761437,0.23880597,0.432232707,0.247189299,0.231155779
0.263623062,0.840909091,0.840909091,0.034180857,0.622761437,0.250149254,0.043235012,0.247189299,0.252663317
0.595045081,0.818181818,0.818181818,0.004574,0.659305317,0.559004975,0.015382727,0.325671559,0.564623116
0.206046346,0.840909091,0.840909091,0.041378,0.622761437,0.178706468,0.042231197,0.247189299,0.180502513
0.47154777,0.681818182,0.681818182,0.018414286,0.622761437,0.482587065,0.031268101,0.247189299,0.477386935
0.686155489,0.727272727,0.727272727,0.114285714,0.635034305,0.623681592,0.104930284,0.436444198,0.629949749
0.727617842,0.659090909,0.659090909,0.001113143,0.622761437,0.696517413,0.002724742,0.247189299,0.703517588
0.335495096,0.863636364,0.863636364,0.314215714,0.622761437,0.356218905,0.398002786,0.247189299,0.339698492
0.238512338,0.818181818,0.818181818,0.044869429,0.530017153,0.208756219,0.063407601,0.06230961,0.210854271
0.64091664,0.772727273,0.772727273,0.066038,0.622761437,0.626467662,0.173435819,0.247189299,0.632763819
0.431093799,0.863636364,0.863636364,0.342857143,0.623927959,0.372935323,0.371669244,0.16643589,0.376683417
0.477578298,0.75,0.75,0.042857143,0.281732419,0.417910448,0.049964203,0.651066187,0.422110553
0.306429927,0.795454545,0.795454545,0.171428571,0.623284734,0.275621891,0.171238286,0.041816671,0.27839196
0.390679374,0.704545455,0.704545455,0.037142857,0.622761437,0.362189055,0.034690798,0.247189299,0.365829146
0.382355267,0.795454545,0.795454545,0.296941714,0.622761437,0.383283582,0.374181236,0.247189299,0.387135678
0.317502373,0.795454545,0.795454545,0.057142857,0.622761437,0.278606965,0.055936726,0.247189299,0.281407035
0.4367882,0.681818182,0.681818182,0.157142857,0.622761437,0.437810945,0.137050376,0.247189299,0.442211055
0.258067067,0.840909091,0.840909091,0.085714286,0.622761437,0.268656716,0.089504316,0.247189299,0.261306533
0.606117526,0.818181818,0.818181818,0.029235143,0.740780446,0.552238806,0.052727764,0.257823318,0.557788945
0.23479516,0.795454545,0.795454545,0.185714286,0.525300172,0.193830846,0.164713985,0.05538632,0.195778894
0.575826479,0.681818182,0.681818182,0.085714286,0.622761437,0.587064677,0.084667287,0.247189299,0.582914573
0.468918064,0.886363636,0.886363636,0.114285714,0.512650086,0.329552239,0.099485463,0.228468568,0.332864322
0.552060266,0.795454545,0.795454545,0.114285714,0.705403087,0.52238806,0.125704277,0.26336195,0.527638191
0.21043578,0.795454545,0.795454545,0.142857143,0.522084048,0.183084577,0.140661012,0.044585987,0.184924623
0.460376463,0.568181818,0.568181818,0.057142857,0.622761437,0.447761194,0.067923783,0.247189299,0.462311558
0.297769693,0.886363636,0.886363636,0.428572,0.622761437,0.31840796,0.45927968,0.247189299,0.301507538
0.222239798,0.840909091,0.840909091,0.285714286,0.47448542,0.162587065,0.256779184,0.077817779,0.164221106
0.1885677,0.954545455,0.954545455,0.514285714,0.622761437,0.199004975,0.493557751,0.247189299,0.190954774
0.230465043,0.840909091,0.840909091,0.228571429,0.543524871,0.202985075,0.223062472,0.044585987,0.205025126
0.39669013,0.75,0.75,0.008524571,0.622761437,0.368159204,0.01257814,0.247189299,0.371859296
0.163753559,0.931818182,0.931818182,0.285714286,0.622761437,0.169154229,0.254971778,0.247189299,0.165829146
0.292806865,0.772727273,0.772727273,0.032997143,0.622761437,0.28358209,0.04234003,0.247189299,0.296482412
0.232264315,0.727272727,0.727272727,0.1,0.534519726,0.204776119,0.092046772,0.058432567,0.206834171
0.235467415,0.75,0.75,0.142857429,0.622761437,0.207960199,0.143144015,0.247189299,0.210050251
0.290078298,0.772727273,0.772727273,0.371428571,0.547813036,0.248557214,0.326647951,0.090002769,0.251055276
0.134174312,0.886363636,0.886363636,0.071428571,0.50964837,0.141293532,0.064007285,0.003046248,0.142713568
0.312658178,0.681818182,0.681818182,0.085714286,0.622761437,0.308457711,0.092127352,0.247189299,0.316582915
0.220460297,0.840909091,0.840909091,0.073657143,0.53280446,0.193034826,0.064520002,0.044585987,0.194974874
0.525802752,0.772727273,0.772727273,0.061464571,0.69661235,0.491144279,0.150149342,0.232899474,0.496080402
0.426842771,0.681818182,0.681818182,0.039662286,0.622761437,0.427860697,0.059893022,0.247189299,0.432160804
0.687282506,0.727272727,0.727272727,0.071428857,0.622761437,0.656517413,0.09760239,0.247189299,0.663115578
0.686155489,0.75,0.75,0.003939143,0.635034305,0.623681592,0.008546177,0.436444198,0.629949749
0.309553939,0.704545455,0.704545455,0.042856857,0.622761437,0.28159204,0.043961217,0.247189299,0.284422111
0.563785195,0.727272727,0.727272727,0.114285429,0.52551458,0.423283582,0.101409809,0.325671559,0.427537688
0.234459032,0.863636364,0.863636364,0.071428286,0.517795883,0.206965174,0.071717935,0.083356411,0.209045226
0.269337235,0.727272727,0.727272727,0.028571429,0.622761437,0.258706468,0.025878556,0.247189299,0.251256281
0.461424391,0.75,0.75,0.185714286,0.612349914,0.40278607,0.204185555,0.22182221,0.406834171
0.19451914,0.886363636,0.886363636,0.514285714,0.622761437,0.204975124,0.491875392,0.247189299,0.196984925
0.132829801,0.954545455,0.954545455,0.041556,0.476200686,0.127960199,0.038204639,0.02769316,0.129246231
0.695685701,0.727272727,0.727272727,0.002693429,0.731989708,0.657512438,0.013150063,0.393519801,0.664120603
0.399695508,0.727272727,0.727272727,0.285713429,0.622761437,0.371144279,0.317349526,0.247189299,0.374874372
0.66741142,0.795454545,0.795454545,0.071428571,0.631432247,0.63681592,0.096193218,0.484907228,0.64321608
0.304551566,0.954545455,0.954545455,0.714285714,0.585763293,0.276616915,0.662493606,0.091664359,0.279396985
0.438251345,0.568181818,0.568181818,0.029122286,0.622761437,0.406965174,0.034126981,0.247189299,0.421105528
0.39491063,0.818181818,0.818181818,0.428571143,0.573391938,0.337313433,0.375372989,0.166158959,0.340703518
0.439319045,0.886363636,0.886363636,0.114286,0.592409949,0.387860697,0.130537375,0.227360842,0.391758794
0.162211326,0.863636364,0.863636364,0.057142857,0.622761437,0.179104478,0.054052671,0.247189299,0.16080402
0.509945429,0.727272727,0.727272727,0.006655143,0.6614494,0.480597015,0.01164729,0.26336195,0.485427136
0.23621876,0.840909091,0.840909091,0.257142857,0.622761437,0.23681592,0.250636411,0.247189299,0.23919598
0.567818728,0.772727273,0.772727273,0.428571143,0.720626072,0.537114428,0.520656561,0.26336195,0.542512563
0.197425656,0.840909091,0.840909091,0.142856857,0.622761437,0.184079602,0.136320485,0.247189299,0.185929648
0.59077428,0.818181818,0.818181818,0.045191429,0.694897084,0.537114428,0.080284259,0.296593741,0.542512563
0.591406991,0.636363636,0.636363636,0.033193429,0.622761437,0.577114428,0.057709002,0.247189299,0.582914573
0.173679215,0.840909091,0.840909091,0.225714286,0.622761437,0.179104478,0.210113857,0.247189299,0.175879397
0.550241221,0.727272727,0.727272727,0.197514,0.622761437,0.520597015,0.24629269,0.247189299,0.525829146
0.304551566,0.840909091,0.840909091,0.171428571,0.585763293,0.276616915,0.179227036,0.091664359,0.279396985
0.158790731,0.863636364,0.863636364,0.214285714,0.622761437,0.169154229,0.193008724,0.247189299,0.16080402
0.208419013,0.931818182,0.931818182,0.285714286,0.622761437,0.199004975,0.279244381,0.247189299,0.211055276
0.645484024,0.613636364,0.613636364,0.004837429,0.622761437,0.616915423,0.011044166,0.247189299,0.623115578
0.297769693,0.772727273,0.772727273,0.342857143,0.622761437,0.298507463,0.368240896,0.247189299,0.301507538
0.297571971,0.772727273,0.772727273,0.031080286,0.622761437,0.298308458,0.038375135,0.247189299,0.301306533
